2023-12-27 21:12:100 INFO  ManageBrowser :30 - launching chrome browser
2023-12-27 23:12:609 INFO  LoginPage :196 - Enter number [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='mobile_number']]
2023-12-27 23:12:893 INFO  LoginPage :130 - Selecting radio button against Mrs.
2023-12-27 23:12:915 INFO  LoginPage :135 - Enter password [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='password']]
2023-12-27 23:12:52 INFO  LoginPage :163 - Enter first name [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='first_name']]
2023-12-27 23:12:227 INFO  LoginPage :168 - Enter last name [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='last_name']]
2023-12-27 23:12:373 INFO  LoginPage :172 - Enter address1 [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='address1']]
2023-12-27 23:12:516 INFO  LoginPage :176 - Enter address2 [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='address2']]
2023-12-27 23:12:647 INFO  LoginPage :184 - Enter state [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='state']]
2023-12-27 23:12:797 INFO  LoginPage :188 - Enter city [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='city']]
2023-12-27 23:12:932 INFO  LoginPage :192 - Enter code [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='zipcode']]
2023-12-27 23:12:80 INFO  LoginPage :196 - Enter number [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='mobile_number']]
2023-12-27 23:12:318 INFO  LoginPage :130 - Selecting radio button against Mrs.
2023-12-27 23:12:336 INFO  LoginPage :135 - Enter password [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='password']]
2023-12-27 23:12:439 INFO  LoginPage :163 - Enter first name [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='first_name']]
2023-12-27 23:12:578 INFO  LoginPage :168 - Enter last name [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='last_name']]
2023-12-27 23:12:711 INFO  LoginPage :172 - Enter address1 [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='address1']]
2023-12-27 23:12:853 INFO  LoginPage :176 - Enter address2 [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='address2']]
2023-12-27 23:12:07 INFO  LoginPage :184 - Enter state [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='state']]
2023-12-27 23:12:164 INFO  LoginPage :188 - Enter city [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='city']]
2023-12-27 23:12:295 INFO  LoginPage :192 - Enter code [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='zipcode']]
2023-12-27 23:12:427 INFO  LoginPage :196 - Enter number [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='mobile_number']]
2023-12-27 23:12:662 INFO  LoginPage :130 - Selecting radio button against Mrs.
2023-12-27 23:12:681 INFO  LoginPage :135 - Enter password [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='password']]
2023-12-27 23:12:776 INFO  LoginPage :163 - Enter first name [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='first_name']]
2023-12-27 23:12:928 INFO  LoginPage :168 - Enter last name [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='last_name']]
2023-12-27 23:12:66 INFO  LoginPage :172 - Enter address1 [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='address1']]
2023-12-27 23:12:186 INFO  LoginPage :176 - Enter address2 [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='address2']]
2023-12-27 23:12:315 INFO  LoginPage :184 - Enter state [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='state']]
2023-12-27 23:12:453 INFO  LoginPage :188 - Enter city [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='city']]
2023-12-27 23:12:555 INFO  LoginPage :192 - Enter code [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='zipcode']]
2023-12-27 23:12:674 INFO  LoginPage :196 - Enter number [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='mobile_number']]
2023-12-27 23:12:836 INFO  LoginPage :153 - Click on checkbox [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='newsletter']]
2023-12-27 23:12:929 INFO  LoginPage :153 - Click on checkbox [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='newsletter']]
2023-12-27 23:12:90 INFO  LoginPage :130 - Selecting radio button against Mrs.
2023-12-27 23:12:111 INFO  LoginPage :135 - Enter password [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='password']]
2023-12-27 23:12:228 INFO  LoginPage :163 - Enter first name [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='first_name']]
2023-12-27 23:12:375 INFO  LoginPage :168 - Enter last name [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='last_name']]
2023-12-27 23:12:518 INFO  LoginPage :172 - Enter address1 [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='address1']]
2023-12-27 23:12:647 INFO  LoginPage :176 - Enter address2 [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='address2']]
2023-12-27 23:12:795 INFO  LoginPage :184 - Enter state [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='state']]
2023-12-27 23:12:925 INFO  LoginPage :188 - Enter city [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='city']]
2023-12-27 23:12:47 INFO  LoginPage :192 - Enter code [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='zipcode']]
2023-12-27 23:12:165 INFO  LoginPage :196 - Enter number [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='mobile_number']]
2023-12-27 23:12:390 INFO  LoginPage :130 - Selecting radio button against Mrs.
2023-12-27 23:12:412 INFO  LoginPage :135 - Enter password [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='password']]
2023-12-27 23:12:510 INFO  LoginPage :163 - Enter first name [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='first_name']]
2023-12-27 23:12:664 INFO  LoginPage :168 - Enter last name [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='last_name']]
2023-12-27 23:12:807 INFO  LoginPage :172 - Enter address1 [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='address1']]
2023-12-27 23:12:948 INFO  LoginPage :176 - Enter address2 [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='address2']]
2023-12-27 23:12:93 INFO  LoginPage :184 - Enter state [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='state']]
2023-12-27 23:12:216 INFO  LoginPage :188 - Enter city [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='city']]
2023-12-27 23:12:327 INFO  LoginPage :192 - Enter code [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='zipcode']]
2023-12-27 23:12:448 INFO  LoginPage :196 - Enter number [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='mobile_number']]
2023-12-27 23:12:646 INFO  LoginPage :130 - Selecting radio button against Mrs.
2023-12-27 23:12:660 INFO  LoginPage :135 - Enter password [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='password']]
2023-12-27 23:12:752 INFO  LoginPage :163 - Enter first name [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='first_name']]
2023-12-27 23:12:898 INFO  LoginPage :168 - Enter last name [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='last_name']]
2023-12-27 23:12:34 INFO  LoginPage :172 - Enter address1 [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='address1']]
2023-12-27 23:12:179 INFO  LoginPage :176 - Enter address2 [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='address2']]
2023-12-27 23:12:327 INFO  LoginPage :184 - Enter state [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='state']]
2023-12-27 23:12:456 INFO  LoginPage :188 - Enter city [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='city']]
2023-12-27 23:12:569 INFO  LoginPage :192 - Enter code [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='zipcode']]
2023-12-27 23:12:689 INFO  LoginPage :196 - Enter number [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='mobile_number']]
2023-12-27 23:12:917 INFO  LoginPage :130 - Selecting radio button against Mrs.
2023-12-27 23:12:936 INFO  LoginPage :135 - Enter password [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='password']]
2023-12-27 23:12:43 INFO  LoginPage :163 - Enter first name [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='first_name']]
2023-12-27 23:12:192 INFO  LoginPage :168 - Enter last name [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='last_name']]
2023-12-27 23:12:337 INFO  LoginPage :172 - Enter address1 [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='address1']]
2023-12-27 23:12:459 INFO  LoginPage :176 - Enter address2 [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='address2']]
2023-12-27 23:12:590 INFO  LoginPage :184 - Enter state [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='state']]
2023-12-27 23:12:710 INFO  LoginPage :188 - Enter city [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='city']]
2023-12-27 23:12:829 INFO  LoginPage :192 - Enter code [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='zipcode']]
2023-12-27 23:12:966 INFO  LoginPage :196 - Enter number [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='mobile_number']]
2023-12-27 23:12:178 INFO  LoginPage :130 - Selecting radio button against Mrs.
2023-12-27 23:12:196 INFO  LoginPage :135 - Enter password [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='password']]
2023-12-27 23:12:291 INFO  LoginPage :163 - Enter first name [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='first_name']]
2023-12-27 23:12:431 INFO  LoginPage :168 - Enter last name [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='last_name']]
2023-12-27 23:12:576 INFO  LoginPage :172 - Enter address1 [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='address1']]
2023-12-27 23:12:702 INFO  LoginPage :176 - Enter address2 [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='address2']]
2023-12-27 23:12:850 INFO  LoginPage :184 - Enter state [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='state']]
2023-12-27 23:12:991 INFO  LoginPage :188 - Enter city [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='city']]
2023-12-27 23:12:105 INFO  LoginPage :192 - Enter code [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='zipcode']]
2023-12-27 23:12:242 INFO  LoginPage :196 - Enter number [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='mobile_number']]
2023-12-27 23:12:483 INFO  LoginPage :130 - Selecting radio button against Mrs.
2023-12-27 23:12:503 INFO  LoginPage :135 - Enter password [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='password']]
2023-12-27 23:12:602 INFO  LoginPage :163 - Enter first name [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='first_name']]
2023-12-27 23:12:722 INFO  LoginPage :168 - Enter last name [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='last_name']]
2023-12-27 23:12:865 INFO  LoginPage :172 - Enter address1 [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='address1']]
2023-12-27 23:12:14 INFO  LoginPage :176 - Enter address2 [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='address2']]
2023-12-27 23:12:163 INFO  LoginPage :184 - Enter state [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='state']]
2023-12-27 23:12:289 INFO  LoginPage :188 - Enter city [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='city']]
2023-12-27 23:12:407 INFO  LoginPage :192 - Enter code [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='zipcode']]
2023-12-27 23:12:573 INFO  LoginPage :196 - Enter number [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='mobile_number']]
2023-12-27 23:12:859 INFO  LoginPage :130 - Selecting radio button against Mrs.
2023-12-27 23:12:880 INFO  LoginPage :135 - Enter password [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='password']]
2023-12-27 23:12:39 INFO  LoginPage :163 - Enter first name [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='first_name']]
2023-12-27 23:12:203 INFO  LoginPage :168 - Enter last name [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='last_name']]
2023-12-27 23:12:411 INFO  LoginPage :172 - Enter address1 [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='address1']]
2023-12-27 23:12:566 INFO  LoginPage :176 - Enter address2 [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='address2']]
2023-12-27 23:12:712 INFO  LoginPage :184 - Enter state [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='state']]
2023-12-27 23:12:848 INFO  LoginPage :188 - Enter city [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='city']]
2023-12-27 23:12:972 INFO  LoginPage :192 - Enter code [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='zipcode']]
2023-12-27 23:12:115 INFO  LoginPage :196 - Enter number [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='mobile_number']]
2023-12-27 23:12:372 INFO  LoginPage :130 - Selecting radio button against Mrs.
2023-12-27 23:12:392 INFO  LoginPage :135 - Enter password [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='password']]
2023-12-27 23:12:518 INFO  LoginPage :163 - Enter first name [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='first_name']]
2023-12-27 23:12:712 INFO  LoginPage :168 - Enter last name [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='last_name']]
2023-12-27 23:12:920 INFO  LoginPage :172 - Enter address1 [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='address1']]
2023-12-27 23:12:73 INFO  LoginPage :176 - Enter address2 [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='address2']]
2023-12-27 23:12:240 INFO  LoginPage :184 - Enter state [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='state']]
2023-12-27 23:12:382 INFO  LoginPage :188 - Enter city [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='city']]
2023-12-27 23:12:515 INFO  LoginPage :192 - Enter code [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='zipcode']]
2023-12-27 23:12:657 INFO  LoginPage :196 - Enter number [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='mobile_number']]
2023-12-27 23:12:899 INFO  LoginPage :130 - Selecting radio button against Mrs.
2023-12-27 23:12:919 INFO  LoginPage :135 - Enter password [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='password']]
2023-12-27 23:12:52 INFO  LoginPage :163 - Enter first name [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='first_name']]
2023-12-27 23:12:223 INFO  LoginPage :168 - Enter last name [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='last_name']]
2023-12-27 23:12:414 INFO  LoginPage :172 - Enter address1 [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='address1']]
2023-12-27 23:12:568 INFO  LoginPage :176 - Enter address2 [[ChromeDriver: chrome on windows (278dc1f8c27b3ea172eca0cd64883093)] -> xpath: //input[@id='address2']]
